Tweet,Label,tweet_tokens,tweet_freq_dist,tweet_normalized,token_stop_word,tweet_stemming
payah banget ridwankamil maju pakai partai nasdem pendukung penista agama ente lagi butuh uang ya kang payah loe,1,"['payah', 'banget', 'ridwankamil', 'maju', 'pakai', 'partai', 'nasdem', 'pendukung', 'penista', 'agama', 'ente', 'lagi', 'butuh', 'uang', 'ya', 'kang', 'payah', 'loe']",<FreqDist with 17 samples and 18 outcomes>,"['payah', 'banget', 'ridwankamil', 'maju', 'pakai', 'partai', 'nasdem', 'pendukung', 'penista', 'agama', 'kamu', 'lagi', 'butuh', 'uang', 'ya', 'kang', 'payah', 'kamu']","['payah', 'banget', 'ridwankamil', 'maju', 'pakai', 'partai', 'nasdem', 'pendukung', 'penista', 'agama', 'butuh', 'uang', 'ya', 'kang', 'payah']","['payah', 'banget', 'ridwankamil', 'maju', 'pakai', 'partai', 'nasdem', 'dukung', 'nista', 'agama', 'butuh', 'uang', 'ya', 'kang', 'payah']"
polisi yg jadi imam sholat ini adalah seorang penista agama bodoh berislam cuma copot kapolres jakbar httpstco,1,"['polisi', 'yg', 'jadi', 'imam', 'sholat', 'ini', 'adalah', 'seorang', 'penista', 'agama', 'bodoh', 'berislam', 'cuma', 'copot', 'kapolres', 'jakbar', 'httpstco']",<FreqDist with 17 samples and 17 outcomes>,"['polisi', 'yang', 'jadi', 'imam', 'sholat', 'ini', 'adalah', 'seorang', 'penista', 'agama', 'bodoh', 'berislam', 'cuma', 'copot', 'kapolres', 'jakbar', 'httpstco']","['polisi', 'imam', 'sholat', 'penista', 'agama', 'bodoh', 'berislam', 'copot', 'kapolres', 'jakbar', 'httpstco']","['polisi', 'imam', 'sholat', 'nista', 'agama', 'bodoh', 'islam', 'copot', 'kapolres', 'jakbar', 'httpstco']"
rt ferdyfrodoo bayprio itulah kebodohan para penista agama sudah saatnya pilih pemimpin yg mengerjakan shalat waktu,1,"['rt', 'ferdyfrodoo', 'bayprio', 'itulah', 'kebodohan', 'para', 'penista', 'agama', 'sudah', 'saatnya', 'pilih', 'pemimpin', 'yg', 'mengerjakan', 'shalat', 'waktu']",<FreqDist with 16 samples and 16 outcomes>,"['rt', 'ferdyfrodoo', 'bayprio', 'itulah', 'kebodohan', 'para', 'penista', 'agama', 'sudah', 'saatnya', 'pilih', 'pemimpin', 'yang', 'mengerjakan', 'shalat', 'waktu']","['rt', 'ferdyfrodoo', 'bayprio', 'kebodohan', 'penista', 'agama', 'pilih', 'pemimpin', 'shalat']","['rt', 'ferdyfrodoo', 'bayprio', 'bodoh', 'nista', 'agama', 'pilih', 'pimpin', 'shalat']"
rt rariarana gak habis pikirnntinggal nunggu adzab allah nih negeri pemimpinnya sdh dzalim httpstco,1,"['rt', 'rariarana', 'gak', 'habis', 'pikirnntinggal', 'nunggu', 'adzab', 'allah', 'nih', 'negeri', 'pemimpinnya', 'sdh', 'dzalim', 'httpstco']",<FreqDist with 14 samples and 14 outcomes>,"['rt', 'rariarana', 'gak', 'habis', 'pikirnntinggal', 'nunggu', 'adzab', 'allah', 'nih', 'negeri', 'pemimpinnya', 'sudah', 'dzalim', 'httpstco']","['rt', 'rariarana', 'gak', 'habis', 'pikirnntinggal', 'nunggu', 'adzab', 'allah', 'nih', 'negeri', 'pemimpinnya', 'dzalim', 'httpstco']","['rt', 'rariarana', 'gak', 'habis', 'pikirnntinggal', 'nunggu', 'adzab', 'allah', 'nih', 'negeri', 'pimpin', 'dzalim', 'httpstco']"
sini lu kami enggak mau kampung kami didatangi sama penista agama httpstco,1,"['sini', 'lu', 'kami', 'enggak', 'mau', 'kampung', 'kami', 'didatangi', 'sama', 'penista', 'agama', 'httpstco']",<FreqDist with 11 samples and 12 outcomes>,"['sini', 'lu', 'kami', 'enggak', 'mau', 'kampung', 'kami', 'didatangi', 'sama', 'penista', 'agama', 'httpstco']","['lu', 'kampung', 'didatangi', 'penista', 'agama', 'httpstco']","['lu', 'kampung', 'datang', 'nista', 'agama', 'httpstco']"
setuju sayaklau ahok dapat gelar santri kehormatan tapi santri kehormatan babi httpstco,1,"['setuju', 'sayaklau', 'ahok', 'dapat', 'gelar', 'santri', 'kehormatan', 'tapi', 'santri', 'kehormatan', 'babi', 'httpstco']",<FreqDist with 10 samples and 12 outcomes>,"['setuju', 'sayaklau', 'ahok', 'dapat', 'gelar', 'santri', 'kehormatan', 'tapi', 'santri', 'kehormatan', 'babi', 'httpstco']","['setuju', 'sayaklau', 'ahok', 'gelar', 'santri', 'kehormatan', 'santri', 'kehormatan', 'babi', 'httpstco']","['tuju', 'sayaklau', 'ahok', 'gelar', 'santri', 'hormat', 'santri', 'hormat', 'babi', 'httpstco']"
senang dong ada yg fans mati sampai lupa kalau dia bego banget httpstco,1,"['senang', 'dong', 'ada', 'yg', 'fans', 'mati', 'sampai', 'lupa', 'kalau', 'dia', 'bego', 'banget', 'httpstco']",<FreqDist with 13 samples and 13 outcomes>,"['senang', 'dong', 'ada', 'yang', 'fans', 'mati', 'sampai', 'lupa', 'kalau', 'dia', 'bego', 'banget', 'httpstco']","['senang', 'fans', 'mati', 'lupa', 'bego', 'banget', 'httpstco']","['senang', 'fans', 'mati', 'lupa', 'bego', 'banget', 'httpstco']"
ahmaddhaniprast lo tuh babi anjing mampus kalah jatuh miskin deh bekasisah,1,"['ahmaddhaniprast', 'lo', 'tuh', 'babi', 'anjing', 'mampus', 'kalah', 'jatuh', 'miskin', 'deh', 'bekasisah']",<FreqDist with 11 samples and 11 outcomes>,"['ahmaddhaniprast', 'lo', 'tuh', 'babi', 'anjing', 'mampus', 'kalah', 'jatuh', 'miskin', 'deh', 'bekasisah']","['ahmaddhaniprast', 'lo', 'tuh', 'babi', 'anjing', 'mampus', 'kalah', 'jatuh', 'miskin', 'deh', 'bekasisah']","['ahmaddhaniprast', 'lo', 'tuh', 'babi', 'anjing', 'mampus', 'kalah', 'jatuh', 'miskin', 'deh', 'bekasisah']"
bayprio si ahoak basukibtp cina anjing kafir penista agama islam,1,"['bayprio', 'si', 'ahoak', 'basukibtp', 'cina', 'anjing', 'kafir', 'penista', 'agama', 'islam']",<FreqDist with 10 samples and 10 outcomes>,"['bayprio', 'si', 'ahoak', 'basukibtp', 'cina', 'anjing', 'kafir', 'penista', 'agama', 'islam']","['bayprio', 'si', 'ahoak', 'basukibtp', 'cina', 'anjing', 'kafir', 'penista', 'agama', 'islam']","['bayprio', 'si', 'ahoak', 'basukibtp', 'cina', 'anjing', 'kafir', 'nista', 'agama', 'islam']"
ahmaddhaniprast aku katakan anjing kpd ahmad dani bolehaku katakan babi kpd ahmad dhani boleh,1,"['ahmaddhaniprast', 'aku', 'katakan', 'anjing', 'kpd', 'ahmad', 'dani', 'bolehaku', 'katakan', 'babi', 'kpd', 'ahmad', 'dhani', 'boleh']",<FreqDist with 11 samples and 14 outcomes>,"['ahmaddhaniprast', 'aku', 'katakan', 'anjing', 'kpd', 'ahmad', 'dani', 'bolehaku', 'katakan', 'babi', 'kpd', 'ahmad', 'dhani', 'boleh']","['ahmaddhaniprast', 'anjing', 'kpd', 'ahmad', 'dani', 'bolehaku', 'babi', 'kpd', 'ahmad', 'dhani']","['ahmaddhaniprast', 'anjing', 'kpd', 'ahmad', 'dan', 'bolehaku', 'babi', 'kpd', 'ahmad', 'dhani']"
bisniscom haha memaki untuk melawan mah harus drpd ditindas pemimpin munafik melindungi penista agama dll agama no islam taubat rot,1,"['bisniscom', 'haha', 'memaki', 'untuk', 'melawan', 'mah', 'harus', 'drpd', 'ditindas', 'pemimpin', 'munafik', 'melindungi', 'penista', 'agama', 'dll', 'agama', 'no', 'islam', 'taubat', 'rot']",<FreqDist with 19 samples and 20 outcomes>,"['bisniscom', 'haha', 'memaki', 'untuk', 'melawan', 'mah', 'harus', 'drpd', 'ditindas', 'pemimpin', 'munafik', 'melindungi', 'penista', 'agama', 'dll', 'agama', 'no', 'islam', 'taubat', 'rot']","['bisniscom', 'haha', 'memaki', 'melawan', 'mah', 'drpd', 'ditindas', 'pemimpin', 'munafik', 'melindungi', 'penista', 'agama', 'dll', 'agama', 'no', 'islam', 'taubat', 'rot']","['bisniscom', 'haha', 'maki', 'lawan', 'mah', 'drpd', 'tindas', 'pimpin', 'munafik', 'lindung', 'nista', 'agama', 'dll', 'agama', 'no', 'islam', 'taubat', 'rot']"
aniesbaswedan pikiran anak bani kampret beda jauh sma penista agama penfitnah penipu dan garong,1,"['aniesbaswedan', 'pikiran', 'anak', 'bani', 'kampret', 'beda', 'jauh', 'sma', 'penista', 'agama', 'penfitnah', 'penipu', 'dan', 'garong']",<FreqDist with 14 samples and 14 outcomes>,"['aniesbaswedan', 'pikiran', 'anak', 'bani', 'kampret', 'beda', 'jauh', 'sma', 'penista', 'agama', 'penfitnah', 'penipu', 'dan', 'garong']","['aniesbaswedan', 'pikiran', 'anak', 'bani', 'kampret', 'beda', 'sma', 'penista', 'agama', 'penfitnah', 'penipu', 'garong']","['aniesbaswedan', 'pikir', 'anak', 'bani', 'kampret', 'beda', 'sma', 'nista', 'agama', 'penfitnah', 'tipu', 'garong']"
itu yg cewe pake kerudung ngapain ya setiap kali konfrensi pers ada aja pencitraan islami kaliiii bwahaha,1,"['itu', 'yg', 'cewe', 'pake', 'kerudung', 'ngapain', 'ya', 'setiap', 'kali', 'konfrensi', 'pers', 'ada', 'aja', 'pencitraan', 'islami', 'kaliiii', 'bwahaha']",<FreqDist with 17 samples and 17 outcomes>,"['itu', 'yang', 'cewe', 'pake', 'kerudung', 'ngapain', 'ya', 'setiap', 'kali', 'konfrensi', 'pers', 'ada', 'aja', 'pencitraan', 'islami', 'kaliiii', 'bwahaha']","['cewe', 'pake', 'kerudung', 'ngapain', 'ya', 'kali', 'konfrensi', 'pers', 'aja', 'pencitraan', 'islami', 'kaliiii', 'bwahaha']","['cewe', 'pake', 'kerudung', 'ngapain', 'ya', 'kali', 'konfrensi', 'pers', 'aja', 'citra', 'islami', 'kaliiii', 'bwahaha']"
republikaonline spt ahok dulu nasdem disusul dg cs nya yg mendukung paslon penista agama dan tukang caci maki tai tai,1,"['republikaonline', 'spt', 'ahok', 'dulu', 'nasdem', 'disusul', 'dg', 'cs', 'nya', 'yg', 'mendukung', 'paslon', 'penista', 'agama', 'dan', 'tukang', 'caci', 'maki', 'tai', 'tai']",<FreqDist with 19 samples and 20 outcomes>,"['republikaonline', 'spt', 'ahok', 'dulu', 'nasdem', 'disusul', 'dg', 'cs', 'nya', 'yang', 'mendukung', 'paslon', 'penista', 'agama', 'dan', 'tukang', 'caci', 'maki', 'tai', 'tai']","['republikaonline', 'spt', 'ahok', 'nasdem', 'disusul', 'dg', 'cs', 'nya', 'mendukung', 'paslon', 'penista', 'agama', 'tukang', 'caci', 'maki', 'tai', 'tai']","['republikaonline', 'spt', 'ahok', 'nasdem', 'susul', 'dg', 'cs', 'nya', 'dukung', 'paslon', 'nista', 'agama', 'tukang', 'caci', 'maki', 'tai', 'tai']"
kalo mecin jangan dijadiin cemilan mangkannya kang jadi begonya bego banget,1,"['kalo', 'mecin', 'jangan', 'dijadiin', 'cemilan', 'mangkannya', 'kang', 'jadi', 'begonya', 'bego', 'banget']",<FreqDist with 11 samples and 11 outcomes>,"['kalo', 'mecin', 'jangan', 'dijadiin', 'cemilan', 'mangkannya', 'kang', 'jadi', 'begonya', 'bego', 'banget']","['kalo', 'mecin', 'dijadiin', 'cemilan', 'mangkannya', 'kang', 'begonya', 'bego', 'banget']","['kalo', 'mecin', 'dijadiin', 'cemilan', 'mang', 'kang', 'bego', 'bego', 'banget']"
ulinyusron cm didoain kalau saya mah ketemu si penista agama langsung saya ceburin laut yg direklamasi ijin buat tumbal reklamasi,1,"['ulinyusron', 'cm', 'didoain', 'kalau', 'saya', 'mah', 'ketemu', 'si', 'penista', 'agama', 'langsung', 'saya', 'ceburin', 'laut', 'yg', 'direklamasi', 'ijin', 'buat', 'tumbal', 'reklamasi']",<FreqDist with 19 samples and 20 outcomes>,"['ulinyusron', 'cm', 'didoain', 'kalau', 'saya', 'mah', 'ketemu', 'si', 'penista', 'agama', 'langsung', 'saya', 'ceburin', 'laut', 'yang', 'direklamasi', 'ijin', 'buat', 'tumbal', 'reklamasi']","['ulinyusron', 'cm', 'didoain', 'mah', 'ketemu', 'si', 'penista', 'agama', 'langsung', 'ceburin', 'laut', 'direklamasi', 'ijin', 'tumbal', 'reklamasi']","['ulinyusron', 'cm', 'didoain', 'mah', 'ketemu', 'si', 'nista', 'agama', 'langsung', 'ceburin', 'laut', 'reklamasi', 'ijin', 'tumbal', 'reklamasi']"
achqodr basukibtp bisa nya hanya bbmn facrbookn masalah politik mana tau doi tau nya sampah pencitraan,1,"['achqodr', 'basukibtp', 'bisa', 'nya', 'hanya', 'bbmn', 'facrbookn', 'masalah', 'politik', 'mana', 'tau', 'doi', 'tau', 'nya', 'sampah', 'pencitraan']",<FreqDist with 14 samples and 16 outcomes>,"['achqodr', 'basukibtp', 'bisa', 'nya', 'hanya', 'bbmn', 'facrbookn', 'masalah', 'politik', 'di mana', 'tahu', 'doi', 'tahu', 'nya', 'sampah', 'pencitraan']","['achqodr', 'basukibtp', 'nya', 'bbmn', 'facrbookn', 'politik', 'di mana', 'doi', 'nya', 'sampah', 'pencitraan']","['achqodr', 'basukibtp', 'nya', 'bbmn', 'facrbookn', 'politik', 'di mana', 'doi', 'nya', 'sampah', 'citra']"
ini manusia apa anjing matimatian rela jadi murtadz demi babi ahok kafir httpstco,1,"['ini', 'manusia', 'apa', 'anjing', 'matimatian', 'rela', 'jadi', 'murtadz', 'demi', 'babi', 'ahok', 'kafir', 'httpstco']",<FreqDist with 13 samples and 13 outcomes>,"['ini', 'manusia', 'apa', 'anjing', 'matimatian', 'rela', 'jadi', 'murtadz', 'demi', 'babi', 'ahok', 'kafir', 'httpstco']","['manusia', 'anjing', 'matimatian', 'rela', 'murtadz', 'babi', 'ahok', 'kafir', 'httpstco']","['manusia', 'anjing', 'matimatian', 'rela', 'murtadz', 'babi', 'ahok', 'kafir', 'httpstco']"
ini semua berawal dari ahok jamban yg dibela aparat para kristen serta china kafir yang lain semakin berani menghi httpstco,1,"['ini', 'semua', 'berawal', 'dari', 'ahok', 'jamban', 'yg', 'dibela', 'aparat', 'para', 'kristen', 'serta', 'china', 'kafir', 'yang', 'lain', 'semakin', 'berani', 'menghi', 'httpstco']",<FreqDist with 20 samples and 20 outcomes>,"['ini', 'semua', 'berawal', 'dari', 'ahok', 'jamban', 'yang', 'dibela', 'aparat', 'para', 'kristen', 'serta', 'china', 'kafir', 'yang', 'lain', 'semakin', 'berani', 'menghi', 'httpstco']","['ahok', 'jamban', 'dibela', 'aparat', 'kristen', 'china', 'kafir', 'berani', 'menghi', 'httpstco']","['ahok', 'jamban', 'bela', 'aparat', 'kristen', 'china', 'kafir', 'berani', 'menghi', 'httpstco']"
kami lebih resah anda jd presiden hidup anda penuh drama dan pencitraan main ftv aja joko judulnya httpstco,1,"['kami', 'lebih', 'resah', 'anda', 'jd', 'presiden', 'hidup', 'anda', 'penuh', 'drama', 'dan', 'pencitraan', 'main', 'ftv', 'aja', 'joko', 'judulnya', 'httpstco']",<FreqDist with 17 samples and 18 outcomes>,"['kami', 'lebih', 'resah', 'anda', 'jd', 'presiden', 'hidup', 'anda', 'penuh', 'drama', 'dan', 'pencitraan', 'main', 'ftv', 'aja', 'joko', 'judulnya', 'httpstco']","['resah', 'jd', 'presiden', 'hidup', 'penuh', 'drama', 'pencitraan', 'main', 'ftv', 'aja', 'joko', 'judulnya', 'httpstco']","['resah', 'jd', 'presiden', 'hidup', 'penuh', 'drama', 'citra', 'main', 'ftv', 'aja', 'joko', 'judul', 'httpstco']"
mana bisa percya lagisdgkan induknya penista smp skrg lum ditahan tp malah dibela httpstco,1,"['mana', 'bisa', 'percya', 'lagisdgkan', 'induknya', 'penista', 'smp', 'skrg', 'lum', 'ditahan', 'tp', 'malah', 'dibela', 'httpstco']",<FreqDist with 14 samples and 14 outcomes>,"['di mana', 'bisa', 'percya', 'lagisdgkan', 'induknya', 'penista', 'smp', 'skrg', 'lum', 'ditahan', 'tp', 'malah', 'dibela', 'httpstco']","['di mana', 'percya', 'lagisdgkan', 'induknya', 'penista', 'smp', 'skrg', 'lum', 'ditahan', 'tp', 'dibela', 'httpstco']","['di mana', 'percya', 'lagisdgkan', 'induk', 'nista', 'smp', 'skrg', 'lum', 'tahan', 'tp', 'bela', 'httpstco']"
mari seluruh muslim cyber army mulai skrg ganti semua sebutan ak menjadi terdakwa penista agama,1,"['mari', 'seluruh', 'muslim', 'cyber', 'army', 'mulai', 'skrg', 'ganti', 'semua', 'sebutan', 'ak', 'menjadi', 'terdakwa', 'penista', 'agama']",<FreqDist with 15 samples and 15 outcomes>,"['mari', 'seluruh', 'muslim', 'cyber', 'army', 'mulai', 'skrg', 'ganti', 'semua', 'sebutan', 'ak', 'menjadi', 'terdakwa', 'penista', 'agama']","['mari', 'muslim', 'cyber', 'army', 'skrg', 'ganti', 'sebutan', 'ak', 'terdakwa', 'penista', 'agama']","['mari', 'muslim', 'cyber', 'army', 'skrg', 'ganti', 'sebut', 'ak', 'dakwa', 'nista', 'agama']"
orang islam lebih suka si hoax penista agama menjaga lisan dan tindakan dari halhal yang merusak hubungan httpstco,1,"['orang', 'islam', 'lebih', 'suka', 'si', 'hoax', 'penista', 'agama', 'menjaga', 'lisan', 'dan', 'tindakan', 'dari', 'halhal', 'yang', 'merusak', 'hubungan', 'httpstco']",<FreqDist with 18 samples and 18 outcomes>,"['orang', 'islam', 'lebih', 'suka', 'si', 'hoax', 'penista', 'agama', 'menjaga', 'lisan', 'dan', 'tindakan', 'dari', 'halhal', 'yang', 'merusak', 'hubungan', 'httpstco']","['orang', 'islam', 'suka', 'si', 'hoax', 'penista', 'agama', 'menjaga', 'lisan', 'tindakan', 'halhal', 'merusak', 'hubungan', 'httpstco']","['orang', 'islam', 'suka', 'si', 'hoax', 'nista', 'agama', 'jaga', 'lisan', 'tindak', 'halhal', 'rusak', 'hubung', 'httpstco']"
rt izzahpandeka negeri para korup diasuh cino babi httpstcowjxalypxpn,1,"['rt', 'izzahpandeka', 'negeri', 'para', 'korup', 'diasuh', 'cino', 'babi', 'httpstcowjxalypxpn']",<FreqDist with 9 samples and 9 outcomes>,"['rt', 'izzahpandeka', 'negeri', 'para', 'korup', 'diasuh', 'cino', 'babi', 'httpstcowjxalypxpn']","['rt', 'izzahpandeka', 'negeri', 'korup', 'diasuh', 'cino', 'babi', 'httpstcowjxalypxpn']","['rt', 'izzahpandeka', 'negeri', 'korup', 'asuh', 'cino', 'babi', 'httpstcowjxalypxpn']"
rt hajar bleh hanya untuk bela cuihhhhhh httpstco,1,"['rt', 'hajar', 'bleh', 'hanya', 'untuk', 'bela', 'cuihhhhhh', 'httpstco']",<FreqDist with 8 samples and 8 outcomes>,"['rt', 'hajar', 'bleh', 'hanya', 'untuk', 'bela', 'cuihhhhhh', 'httpstco']","['rt', 'hajar', 'bleh', 'bela', 'cuihhhhhh', 'httpstco']","['rt', 'hajar', 'bleh', 'bela', 'cuihhhhhh', 'httpstco']"
rt korbangusur ada cebong gendheng belain si homo penista agama hahaha oshmuslim rebuskentang,1,"['rt', 'korbangusur', 'ada', 'cebong', 'gendheng', 'belain', 'si', 'homo', 'penista', 'agama', 'hahaha', 'oshmuslim', 'rebuskentang']",<FreqDist with 13 samples and 13 outcomes>,"['rt', 'korbangusur', 'ada', 'cebong', 'gendheng', 'belain', 'si', 'homo', 'penista', 'agama', 'hahaha', 'oshmuslim', 'rebuskentang']","['rt', 'korbangusur', 'cebong', 'gendheng', 'belain', 'si', 'homo', 'penista', 'agama', 'hahaha', 'oshmuslim', 'rebuskentang']","['rt', 'korbangusur', 'cebong', 'gendheng', 'bain', 'si', 'homo', 'nista', 'agama', 'hahaha', 'oshmuslim', 'rebuskentang']"
rt rizieqsyihabfpi tolol itu banyak yg bela penista agama walau sudah tersangka,1,"['rt', 'rizieqsyihabfpi', 'tolol', 'itu', 'banyak', 'yg', 'bela', 'penista', 'agama', 'walau', 'sudah', 'tersangka']",<FreqDist with 12 samples and 12 outcomes>,"['rt', 'rizieqsyihabfpi', 'tolol', 'itu', 'banyak', 'yang', 'bela', 'penista', 'agama', 'walau', 'sudah', 'tersangka']","['rt', 'rizieqsyihabfpi', 'tolol', 'bela', 'penista', 'agama', 'tersangka']","['rt', 'rizieqsyihabfpi', 'tolol', 'bela', 'nista', 'agama', 'sangka']"
orang punya saksi anjing dikasus babi tolol httpstco,1,"['orang', 'punya', 'saksi', 'anjing', 'dikasus', 'babi', 'tolol', 'httpstco']",<FreqDist with 8 samples and 8 outcomes>,"['orang', 'punya', 'saksi', 'anjing', 'dikasus', 'babi', 'tolol', 'httpstco']","['orang', 'saksi', 'anjing', 'dikasus', 'babi', 'tolol', 'httpstco']","['orang', 'saksi', 'anjing', 'kasus', 'babi', 'tolol', 'httpstco']"
si ahok kampret emang gak becus kerja pencitraan mlulu tuh si ahok kampret httpstco,1,"['si', 'ahok', 'kampret', 'emang', 'gak', 'becus', 'kerja', 'pencitraan', 'mlulu', 'tuh', 'si', 'ahok', 'kampret', 'httpstco']",<FreqDist with 11 samples and 14 outcomes>,"['si', 'ahok', 'kampret', 'emang', 'gak', 'becus', 'kerja', 'pencitraan', 'mlulu', 'tuh', 'si', 'ahok', 'kampret', 'httpstco']","['si', 'ahok', 'kampret', 'emang', 'gak', 'becus', 'kerja', 'pencitraan', 'mlulu', 'tuh', 'si', 'ahok', 'kampret', 'httpstco']","['si', 'ahok', 'kampret', 'emang', 'gak', 'becus', 'kerja', 'citra', 'mlulu', 'tuh', 'si', 'ahok', 'kampret', 'httpstco']"
sini lu kami enggak mau kampung kami didatangi sama penista agama httpstco,1,"['sini', 'lu', 'kami', 'enggak', 'mau', 'kampung', 'kami', 'didatangi', 'sama', 'penista', 'agama', 'httpstco']",<FreqDist with 11 samples and 12 outcomes>,"['sini', 'lu', 'kami', 'enggak', 'mau', 'kampung', 'kami', 'didatangi', 'sama', 'penista', 'agama', 'httpstco']","['lu', 'kampung', 'didatangi', 'penista', 'agama', 'httpstco']","['lu', 'kampung', 'datang', 'nista', 'agama', 'httpstco']"
kiamat yak masih banyak aja orang muslim yg mengingkari alquran dan pilih penista agama,1,"['kiamat', 'yak', 'masih', 'banyak', 'aja', 'orang', 'muslim', 'yg', 'mengingkari', 'alquran', 'dan', 'pilih', 'penista', 'agama']",<FreqDist with 14 samples and 14 outcomes>,"['kiamat', 'yak', 'masih', 'banyak', 'aja', 'orang', 'muslim', 'yang', 'mengingkari', 'alquran', 'dan', 'pilih', 'penista', 'agama']","['kiamat', 'yak', 'aja', 'orang', 'muslim', 'mengingkari', 'alquran', 'pilih', 'penista', 'agama']","['kiamat', 'yak', 'aja', 'orang', 'muslim', 'ingkar', 'alquran', 'pilih', 'nista', 'agama']"
janganmaudibohongiahok sebab ahok sumber kekacauan politik ramaikan aski fight httpstcowobxlxvznx,1,"['janganmaudibohongiahok', 'sebab', 'ahok', 'sumber', 'kekacauan', 'politik', 'ramaikan', 'aski', 'fight', 'httpstcowobxlxvznx']",<FreqDist with 10 samples and 10 outcomes>,"['janganmaudibohongiahok', 'sebab', 'ahok', 'sumber', 'kekacauan', 'politik', 'ramaikan', 'aski', 'fight', 'httpstcowobxlxvznx']","['janganmaudibohongiahok', 'ahok', 'sumber', 'kekacauan', 'politik', 'ramaikan', 'aski', 'fight', 'httpstcowobxlxvznx']","['janganmaudibohongiahok', 'ahok', 'sumber', 'kacau', 'politik', 'ramai', 'aski', 'fight', 'httpstcowobxlxvznx']"
matanajwadebatjakarta anies anda sadis topengmu terbuka lebar malam ini biar warga dki yg menilaiapa yg anda katakan adalah pengecut,1,"['matanajwadebatjakarta', 'anies', 'anda', 'sadis', 'topengmu', 'terbuka', 'lebar', 'malam', 'ini', 'biar', 'warga', 'dki', 'yg', 'menilaiapa', 'yg', 'anda', 'katakan', 'adalah', 'pengecut']",<FreqDist with 17 samples and 19 outcomes>,"['matanajwadebatjakarta', 'anies', 'anda', 'sadis', 'topengmu', 'terbuka', 'lebar', 'malam', 'ini', 'biar', 'warga', 'dki', 'yang', 'menilaiapa', 'yang', 'anda', 'katakan', 'adalah', 'pengecut']","['matanajwadebatjakarta', 'anies', 'sadis', 'topengmu', 'terbuka', 'lebar', 'malam', 'biar', 'warga', 'dki', 'menilaiapa', 'pengecut']","['matanajwadebatjakarta', 'anies', 'sadis', 'topeng', 'buka', 'lebar', 'malam', 'biar', 'warga', 'dki', 'menilaiapa', 'kecut']"
anies congornya aja gede realisasinya gak ada janji terus dari awal bisanya paling korupsi balik jadi dosen aja bangsat,1,"['anies', 'congornya', 'aja', 'gede', 'realisasinya', 'gak', 'ada', 'janji', 'terus', 'dari', 'awal', 'bisanya', 'paling', 'korupsi', 'balik', 'jadi', 'dosen', 'aja', 'bangsat']",<FreqDist with 18 samples and 19 outcomes>,"['anies', 'congornya', 'aja', 'gede', 'realisasinya', 'gak', 'ada', 'janji', 'terus', 'dari', 'awal', 'bisanya', 'paling', 'korupsi', 'balik', 'jadi', 'dosen', 'aja', 'bangsat']","['anies', 'congornya', 'aja', 'gede', 'realisasinya', 'gak', 'janji', 'bisanya', 'korupsi', 'dosen', 'aja', 'bangsat']","['anies', 'congor', 'aja', 'gede', 'realisasi', 'gak', 'janji', 'bisa', 'korupsi', 'dosen', 'aja', 'bangsat']"
matanajwadebatjakarta hebatnya ahok masih mau salaman loh sm pak anies yang amat terhormat idih gw sih ogah,1,"['matanajwadebatjakarta', 'hebatnya', 'ahok', 'masih', 'mau', 'salaman', 'loh', 'sm', 'pak', 'anies', 'yang', 'amat', 'terhormat', 'idih', 'gw', 'sih', 'ogah']",<FreqDist with 17 samples and 17 outcomes>,"['matanajwadebatjakarta', 'hebatnya', 'ahok', 'masih', 'mau', 'salaman', 'loh', 'sm', 'pak', 'anies', 'yang', 'amat', 'terhormat', 'idih', 'gue', 'sih', 'ogah']","['matanajwadebatjakarta', 'hebatnya', 'ahok', 'salaman', 'loh', 'sm', 'anies', 'terhormat', 'idih', 'gue', 'sih', 'ogah']","['matanajwadebatjakarta', 'hebat', 'ahok', 'salam', 'loh', 'sm', 'anies', 'hormat', 'idih', 'gue', 'sih', 'ogah']"
matanajwadebatjakarta kalau untuk urusan bacot memang anis nya juaranyamemang kita bakal makan bacot di jakartahahapaslon yg aneh gede bacot doang,1,"['matanajwadebatjakarta', 'kalau', 'untuk', 'urusan', 'bacot', 'memang', 'anis', 'nya', 'juaranyamemang', 'kita', 'bakal', 'makan', 'bacot', 'di', 'jakartahahapaslon', 'yg', 'aneh', 'gede', 'bacot', 'doang']",<FreqDist with 18 samples and 20 outcomes>,"['matanajwadebatjakarta', 'kalau', 'untuk', 'urusan', 'bacot', 'memang', 'anis', 'nya', 'juaranyamemang', 'kita', 'bakal', 'makan', 'bacot', 'di', 'jakartahahapaslon', 'yang', 'aneh', 'gede', 'bacot', 'doang']","['matanajwadebatjakarta', 'urusan', 'bacot', 'anis', 'nya', 'juaranyamemang', 'makan', 'bacot', 'jakartahahapaslon', 'aneh', 'gede', 'bacot', 'doang']","['matanajwadebatjakarta', 'urus', 'bacot', 'anis', 'nya', 'juaranyamemang', 'makan', 'bacot', 'jakartahahapaslon', 'aneh', 'gede', 'bacot', 'doang']"
